position,title,result_id,publication_info,link,Authors,Year,google_scholar_url,page_number,keyword
1,Marriage as a training ground: Examining change in self-control and forgiveness over the first 4 years of marriage,nSDM0ocvfZMJ,"TM Pronk, A Buyukcan-Tetik… - Journal of Social …, 2019 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/0265407517721065,"TM Pronk, A Buyukcan",2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
2,Self-Regulation and its Impact on Communication during Undergraduate Arguments,FLCEpHXrjcAJ,BM DiPaola - 2011 - search.proquest.com,https://search.proquest.com/openview/a4c75f4a9b44ff87cb4566d63916f1d1/1?pq-origsite=gscholar&cbl=18750,BM DiPaola,2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
3,Harnessing the need for immediate gratification: cognitive reconstrual modulates the reward value of temptations.,1IILYieE8kAJ,"E Magen, JJ Gross - Emotion, 2007 - psycnet.apa.org",https://psycnet.apa.org/journals/emo/7/2/415/,"E Magen, JJ Gross",2007,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
4,The benefits of collective responsibility: How ingroup reputation concern motivates prosociality in intergroup contexts,OvjKQt69gkcJ,"P Kardos, B Leidner, E Castano… - European Journal of …, 2019 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/ejsp.2506,"P Kardos, B Leidner, E Castano…",2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
5,The strength to face the facts: Self-regulation defends against defensive information processing,oz00FITyoosJ,"RL Ruttan, LF Nordgren - Organizational Behavior and Human Decision …, 2016 - Elsevier",https://www.sciencedirect.com/science/article/pii/S0749597816303880,"RL Ruttan, LF Nordgren",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
6,"Past, present or future?: the effects of temporal focus on employees' discretionary behaviors",RySJ5vkPpBYJ,J Lan - 2018 - scholars.hkbu.edu.hk,https://scholars.hkbu.edu.hk/ws/portalfiles/portal/55001608/OA-0471.pdf,J Lan,2018,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
7,Rethinking Social Relationships in Adulthood: The Differential Investment of Resources Model,D2LRQlurdTUJ,"O Huxhold, KL Fiori, T Windsor - Personality and Social …, 2022 - journals.sagepub.com",https://journals.sagepub.com/doi/abs/10.1177/10888683211067035,"O Huxhold, KL Fiori, T Windsor",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
8,A research review of self-control,ZUSX-shXHsgJ,"X Shang - Advances in Social Sciences, 2019 - pdf.hanspub.org",https://pdf.hanspub.org/ASS20190100000_45686869.pdf,X Shang,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
9,Can Positive Mood Replenish Resource Depletion Resulting in Less Compliance through a Heuristic?,X5PbjGLMfXIJ,L Becker - 2008 - essay.utwente.nl,https://essay.utwente.nl/58726/,L Becker,2008,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
10,Self-control and ego depletion,X36GRTLL6hYJ,"HM Maranges, RF Baumeister - Handbook of self-regulation …, 2016 - books.google.com",https://books.google.com/books?hl=en&lr=&id=Q24sDwAAQBAJ&oi=fnd&pg=PA42&dq=%22impression+management%22&ots=mFSJxu9_x-&sig=DF3kwbImXZZclfVEaIjmgsGcc-k,"HM Maranges, RF Baumeister",2016,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
11,"Social, personal, and environmental influences on self-control",YhNzUTZPUEwJ,M Renee vanDellen - 2008 - search.proquest.com,https://search.proquest.com/openview/432237fb13b9bef8dc4f62d0b4591f78/1?pq-origsite=gscholar&cbl=18750,M Renee vanDellen,2008,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
12,Social power and dimensions of self-control: Does power benefit initiatory self-control but impair inhibitory self-control?,3c5xlwd4XP8J,"S Heller, F Borsay, J Ullrich - Cogent Psychology, 2017 - Taylor & Francis",https://www.tandfonline.com/doi/abs/10.1080/23311908.2017.1288351,"S Heller, F Borsay, J Ullrich",2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
13,Affective and Self-presentational Responses to an Exercise Identity Challenge: Investigating Identity Theory and the Role of the Other,tzb7ziy898cJ,GS Stadig - 2011 - ruor.uottawa.ca,https://ruor.uottawa.ca/handle/10393/28816,GS Stadig,2011,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
14,Resource depletion and persuasion: The moderating Role of the heuristic principle of reciprocity,m7CaF8mFU54J,D Jany - 2008 - essay.utwente.nl,https://essay.utwente.nl/58795/,D Jany,2008,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
15,"The Impacts of Toxic Organizational Climate, Narcissistic Leader and Workplace Envy on Individual Outcomes of Counterproductive Work Behavior, Work Exhaustion …",u7DN6KTFCNAJ,BA Küçük - 2019 - search.proquest.com,https://search.proquest.com/openview/dfa12ae26bbd07c999835cc982aacb4a/1?pq-origsite=gscholar&cbl=18750&diss=y,BA Küçük,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
16,"Curiosity Protects Against Interpersonal Aggression: Cross-Sectional, Daily Process, and Behavioral Evidence Todd B. Kashdan George Mason University",e8gxuqCQIDMJ,"CN DeWall, RS Pond Jr, PJ Silvia, NM Lambert… - fincham.info",https://fincham.info/papers/2012-CuriosityAgg_012312.pdf,"CN DeWall, RS Pond Jr, PJ Silvia, NM Lambert…",,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
17,The impact of perceived parental control on internalization and ego-depletion,eI18vmgzJVQJ,E Helvacı - 2010 - open.metu.edu.tr,https://open.metu.edu.tr/handle/11511/20209,E Helvacı,2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
18,Adaptive Task-Delaying: Reexamining How Procrastination Can Be Beneficial in Both the Short-Term and Long-Term,QPvkuG08rxQJ,TK Wondra - 2020 - search.proquest.com,https://search.proquest.com/openview/3c953f5265177c80cbd74e51a8136252/1?pq-origsite=gscholar&cbl=18750&diss=y,TK Wondra,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
19,Voluntary work-related ICT use during non-work time: Its antecedents and consequences for employee recovery and well-being,iSv8v6CUrwwJ,S Schlachter - 2017 - search.proquest.com,https://search.proquest.com/openview/77e35eaec479c2c53cee935194f61e46/1?pq-origsite=gscholar&cbl=2026366&diss=y,S Schlachter,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,14,impression management
0,Lay beliefs about attention to and awareness of the present: implicit mindfulness theory (imt) and its workplace implications,qMl59oMqLAAJ,"DT Kong, PM Jolly - Journal of Business and Psychology, 2019 - Springer",https://link.springer.com/article/10.1007/s10869-018-9606-1,"DT Kong, PM Jolly",2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
1,Implicit theories about willpower predict the activation of a rest goal following self-control exertion.,tTfFITRZ46cJ,"V Job, K Bernecker, S Miketta… - Journal of personality and …, 2015 - psycnet.apa.org",https://psycnet.apa.org/doiLanding?doi=10.1037/pspp0000042,"V Job, K Bernecker, S Miketta…",2015,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
2,Control Yourself!: how are Trait and State Self-Control related to Prosociality in Young Adults?,osDAz6LEbHwJ,S Bagala - 2021 - essay.utwente.nl,http://essay.utwente.nl/87390/,S Bagala,2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
3,Ego depletion and the strength model of self-control: a meta-analysis.,2IRDAQxxfWYJ,"MS Hagger, C Wood, C Stiff… - Psychological …, 2010 - psycnet.apa.org",https://psycnet.apa.org/getdoi.cfm?doi=10.1037/a0019486,"MS Hagger, C Wood, C Stiff…",2010,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
4,Divergent effects of activating thoughts of God on self-regulation.,2lFvoT6-YDQJ,"K Laurin, AC Kay, GM Fitzsimons - Journal of Personality and …, 2012 - psycnet.apa.org",https://psycnet.apa.org/journals/psp/102/1/4/,"K Laurin, AC Kay, GM Fitzsimons",2012,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
5,Social interaction anxiety and personality traits predicting engagement in risky sexual behavior,MQIWxoH3xhgJ,RL Rahm-Knigge - 2017 - search.proquest.com,https://search.proquest.com/openview/e2323741fb42247e6acf00c4d5d5ce0a/1?pq-origsite=gscholar&cbl=18750,RL Rahm,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
6,What Makes a Business Person a Criminal: An Examination Through Academic Dishonesty,Ri23tFSNecQJ,DL Fraley - 2017 - repository.lib.fit.edu,https://repository.lib.fit.edu/handle/11141/1412,DL Fraley,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
7,How do people adhere to goals when willpower is low? The profits (and pitfalls) of strong habits.,u8hWTEUeCOMJ,"DT Neal, W Wood, A Drolet - Journal of Personality and Social …, 2013 - psycnet.apa.org",https://psycnet.apa.org/journals/psp/104/6/959/,"DT Neal, W Wood, A Drolet",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
8,"The impacts of toxic organizational climate, narcissistic leader and workplace envy on individual outcomes of counterproductive work behavior, work exhaustion and …",HyCw4e57djkJ,B Aydin Küçük - 2019 - acikbilim.yok.gov.tr,https://acikbilim.yok.gov.tr/handle/20.500.12812/307731,B Aydin Küçük,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
9,The strength model of self-control,7eoko6rwCJEJ,"B YU, G YUE, H LIU - Advances in Psychological Science, 2013 - journal.psych.ac.cn",http://journal.psych.ac.cn/xlkxjz/EN/10.3724/SP.J.1042.2013.01272,"B YU, G YUE, H LIU",2013,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
10,Friends know you: Peer nomination of self‐control predict changes in academic achievement and friendship among adolescents,zwUUZOBJNx8J,"D Park, E Tsukayama, BM Galla - Journal of Adolescence, 2022 - Wiley Online Library",https://onlinelibrary.wiley.com/doi/abs/10.1002/jad.12041,"D Park, E Tsukayama, BM Galla",2022,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
11,Collective self-doubt: does subjective SES predict behavioral self-handicapping tendency in college students?,EB4BY8txqBcJ,"TK Wondra, SM McCrea - Social Psychology of Education, 2021 - Springer",https://link.springer.com/article/10.1007/s11218-021-09678-z,"TK Wondra, SM McCrea",2021,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
12,FORGOING PROACTIVE SELF-CONTROL: INACTIONS AND SELF-HANDICAPPING,KfWiT20LdvkJ,JR Eyink - 2019 - scholarworks.iu.edu,https://scholarworks.iu.edu/dspace/handle/2022/23171,JR Eyink,2019,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
13,The Role of Good Habits in Facilitating Long-Term Goals,7jx9WWnBVzUJ,PY Lin - 2014 - search.proquest.com,https://search.proquest.com/openview/cd689d28de719d61c5fc6f20ce7d46d2/1?pq-origsite=gscholar&cbl=18750,PY Lin,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
14,Should birds of a feather flock together? Understanding self-control decisions in dyads,I5908IVIjgAJ,"H Dzhogleva, CP Lamberton - Journal of Consumer Research, 2014 - academic.oup.com",https://academic.oup.com/jcr/article-abstract/41/2/361/2907560,"H Dzhogleva, CP Lamberton",2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
15,Self-regulation and intertemporal consumer impatience,UotBG4zboE8J,H Kim - 2020 - eprints.qut.edu.au,https://eprints.qut.edu.au/192097,H Kim,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
16,"On the Relationship Between Conscious and Unconscious Death Reminders, Self-esteem, and Self-control",wE5wvOcOWbIJ,EH Faucher - 2014 - era.library.ualberta.ca,https://era.library.ualberta.ca/items/9c9cc6e7-9e41-4e73-9442-31bcfd82e704,EH Faucher,2014,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
17,A study of Rorschach variables assessing interpersonal relationships among married and divorced individuals,n3rKf4tAHmgJ,Y Chen - 2017 - search.proquest.com,https://search.proquest.com/openview/d1afb4b0027f10371085e80b33cda3b8/1?pq-origsite=gscholar&cbl=18750,Y Chen,2017,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
18,"Self‐control: Information, priorities, and resources",IswlnX0DGygJ,"J Laran - Consumer Psychology Review, 2020 - Wiley Online Library",https://myscp.onlinelibrary.wiley.com/doi/abs/10.1002/arcp.1058,J Laran,2020,https://scholar.google.com/scholar?q=%22impression+management%22&cites=6099775482241657013&hl=en&start=400&num=21&as_ylo=2004&as_yhi=2022&as_sdt=2005&as_vis=1&scipsc=1,15,impression management
