"source","Doctype","Article.Title","Authors","Journal.Book","Year","search_string","DOI","URL","Title_cleaned"
"Google Scholar",NA,"Testing the Situationism Scale in Europe: scale validation, self‐regulation and regional differences","ME Roberts, L Wagner, S Zorjan…","ME Roberts, L Wagner, S Zorjan… - International Journal …, 2017 - Wiley Online Library","2017","social desirability",NA,"https://onlinelibrary.wiley.com/doi/abs/10.1002/ijop.12211","testingthesituationismscaleineuropescalevalidationselfregulationandregionaldifferences"
"Google Scholar",NA,"Changing behavioral lifestyle risk factors related to cognitive decline in later life using a self-motivated eHealth intervention in Dutch adults","T Aalbers, L Qin, MAE Baars, A de Lange…","T Aalbers, L Qin, MAE Baars, A de Lange… - Journal of medical …, 2016 - jmir.org","2016","social desirability",NA,"https://www.jmir.org/2016/6/e171/","changingbehaviorallifestyleriskfactorsrelatedtocognitivedeclineinlaterlifeusingaselfmotivatedehealthinterventionindutchadults"
"Google Scholar",NA,"A brief behavioral measure of frustration tolerance predicts academic achievement immediately and two years later.","P Meindl, A Yu, BM Galla, A Quirk, C Haeck, JP Goyer…","P Meindl, A Yu, BM Galla, A Quirk, C Haeck, JP Goyer… - Emotion, 2019 - psycnet.apa.org","2019","social desirability",NA,"https://psycnet.apa.org/doiLanding?doi=10.1037/emo0000492","abriefbehavioralmeasureoffrustrationtolerancepredictsacademicachievementimmediatelyandtwoyearslater"
"Google Scholar",NA,"Do (re-) actions speak louder than words? Indirect measures of aggressiveness","F Hölzenbein","F Hölzenbein - 2014 - freidok.uni-freiburg.de","2014","social desirability",NA,"https://www.freidok.uni-freiburg.de/fedora/objects/freidok:9447/datastreams/FILE1/content","doreactionsspeaklouderthanwordsindirectmeasuresofaggressiveness"
"Google Scholar",NA,"Impulsive versus reflective influences on health behavior: A theoretical framework and empirical review","W Hofmann, M Friese, RW Wiers","W Hofmann, M Friese, RW Wiers - Health psychology review, 2008 - Taylor & Francis","2008","social desirability",NA,"https://www.tandfonline.com/doi/abs/10.1080/17437190802617668","impulsiveversusreflectiveinfluencesonhealthbehavioratheoreticalframeworkandempiricalreview"
"Google Scholar",NA,"Nurturing your self: measuring and changing how people strive for what they need","N Baumann, J Kuhl","N Baumann, J Kuhl - The Journal of Positive Psychology, 2021 - Taylor & Francis","2021","social desirability",NA,"https://www.tandfonline.com/doi/abs/10.1080/17439760.2020.1805503","nurturingyourselfmeasuringandchanginghowpeoplestriveforwhattheyneed"
"Google Scholar",NA,"The development and examination of a self-control scale derived from a standard addiction research assessment","JS Gray","JS Gray - 2012 - search.proquest.com","2012","social desirability",NA,"https://search.proquest.com/openview/7ac89a35c146f73f34f7ccb5da051655/1?pq-origsite=gscholar&cbl=18750","thedevelopmentandexaminationofaselfcontrolscalederivedfromastandardaddictionresearchassessment"
"Google Scholar",NA,"When does social exclusion increase or decrease food self‐regulation? The moderating role of time orientation","H Jiang, Z Yang, P Sun, M Xu","H Jiang, Z Yang, P Sun, M Xu - Journal of Consumer Behaviour, 2018 - Wiley Online Library","2018","social desirability",NA,"https://onlinelibrary.wiley.com/doi/abs/10.1002/cb.1684","whendoessocialexclusionincreaseordecreasefoodselfregulationthemoderatingroleoftimeorientation"
"Google Scholar",NA,"Self‐control protects Tibetan adolescent orphans from mental problems: A mediating role of self‐esteem","M Zheng, K Peng, W Yan, Y Lin, Z Ni…","M Zheng, K Peng, W Yan, Y Lin, Z Ni… - Journal of …, 2022 - Wiley Online Library","2022","social desirability",NA,"https://onlinelibrary.wiley.com/doi/abs/10.1002/jad.12025","selfcontrolprotectstibetanadolescentorphansfrommentalproblemsamediatingroleofselfesteem"
"Google Scholar",NA,"Are"" Thinkers"" More Ethical than"" Doers""? How Regulatory Mode Influences Unethical Behavior","M Chernikova","M Chernikova - 2018 - search.proquest.com","2018","social desirability",NA,"https://search.proquest.com/openview/aa2df20bd334d5dd5cc4aec0e86c3ca3/1?pq-origsite=gscholar&cbl=18750","arethinkersmoreethicalthandoershowregulatorymodeinfluencesunethicalbehavior"
"Google Scholar",NA,"An international validation of the Bolton Unistride Scale (BUSS) of tenacity","C Kannangara, R Allen, KD Hochard, J Carson","C Kannangara, R Allen, KD Hochard, J Carson - PloS one, 2022 - journals.plos.org","2022","social desirability",NA,"https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0264889","aninternationalvalidationoftheboltonunistridescalebussoftenacity"
"Google Scholar",NA,"Religiosity, social support, self-control and happiness as moderating factors of physical violence among Arab adolescents in Israel","Q Agbaria, B El","Q Agbaria, B El-Garbia - Creative Education, 2014 - scirp.org","2014","social desirability",NA,"https://www.scirp.org/html/42727.html","religiositysocialsupportselfcontrolandhappinessasmoderatingfactorsofphysicalviolenceamongarabadolescentsinisrael"
"Google Scholar",NA,"Be kind to yourself: the effects of a mindful self-compassion journal on health behaviour and the mediating role of behavioural resistance—a randomised controlled …","A Bosshard","A Bosshard - 2020 - studenttheses.uu.nl","2020","social desirability",NA,"https://studenttheses.uu.nl/handle/20.500.12932/36197","bekindtoyourselftheeffectsofamindfulselfcompassionjournalonhealthbehaviourandthemediatingroleofbehaviouralresistancearandomisedcontrolled"
"Google Scholar",NA,"A review of affective and cognitive approaches to assessing decision making in overweight and obesity","A Brogan, D Hevey","A Brogan, D Hevey - Handbook on Psychology of Decision Making …, 2012 - academia.edu","2012","social desirability",NA,"https://www.academia.edu/download/15484485/Handbook_of_DM_-_Overweight___Obesity.pdf","areviewofaffectiveandcognitiveapproachestoassessingdecisionmakinginoverweightandobesity"
"Google Scholar",NA,"Teachers' and students' perceptions of self-regulated learning and math competence: Differentiation and agreement","A Friedrich, K Jonkmann, B Nagengast…","A Friedrich, K Jonkmann, B Nagengast… - Learning and Individual …, 2013 - Elsevier","2013","social desirability",NA,"https://www.sciencedirect.com/science/article/pii/S1041608013000800","teachersandstudentsperceptionsofselfregulatedlearningandmathcompetencedifferentiationandagreement"
"Google Scholar",NA,"Demystifying the impact of self-indulgence and self-control on customer-employee rapport and customer happiness","JK Fatima, R Di Mascio, P Sharma","JK Fatima, R Di Mascio, P Sharma - Journal of Retailing and Consumer …, 2020 - Elsevier","2020","social desirability",NA,"https://www.sciencedirect.com/science/article/pii/S0969698919305892","demystifyingtheimpactofselfindulgenceandselfcontroloncustomeremployeerapportandcustomerhappiness"
"Google Scholar",NA,"Self-control depletion and sleep duration: The mediating role of television viewing","L Exelmans, J Van den Bulck","L Exelmans, J Van den Bulck - Psychology & health, 2018 - Taylor & Francis","2018","social desirability",NA,"https://www.tandfonline.com/doi/abs/10.1080/08870446.2018.1489048","selfcontroldepletionandsleepdurationthemediatingroleoftelevisionviewing"
"Google Scholar",NA,"What Makes People with High Trait Self-control Successful?: The Role of Beliefs about the Utility of Emotions and Emotion Regulation in Self-control Success","M Tornquist","M Tornquist - 2019 - core.ac.uk","2019","social desirability",NA,"https://core.ac.uk/download/pdf/201000272.pdf","whatmakespeoplewithhightraitselfcontrolsuccessfultheroleofbeliefsabouttheutilityofemotionsandemotionregulationinselfcontrolsuccess"
"Google Scholar",NA,"Perceived stress and mobile phone addiction among college students during the 2019 coronavirus disease: The mediating roles of rumination and the moderating …","Y Peng, H Zhou, B Zhang, H Mao, R Hu…","Y Peng, H Zhou, B Zhang, H Mao, R Hu… - Personality and Individual …, 2022 - Elsevier","2022","social desirability",NA,"https://www.sciencedirect.com/science/article/pii/S0191886921006012","perceivedstressandmobilephoneaddictionamongcollegestudentsduringthecoronavirusdiseasethemediatingrolesofruminationandthemoderating"
"Google Scholar",NA,"Identifying at-risk youth: The moderating role of sensation seeking, sensitivity to peer pressure and self-control in the relation between sharing alcohol references on …","F Geusens, CA Bigman","F Geusens, CA Bigman-Galimore, K Beullens - European Journal of Health …, 2020 - ejhc.org","2020","social desirability",NA,"https://ejhc.org/article/view/2209","identifyingatriskyouththemoderatingroleofsensationseekingsensitivitytopeerpressureandselfcontrolintherelationbetweensharingalcoholreferenceson"
"Google Scholar",NA,"The development of the Turkish craving for internet gaming scale (CIGS): A validation study","M Savci, MD Griffiths","M Savci, MD Griffiths - International Journal of Mental Health and …, 2019 - Springer","2019","social desirability",NA,"https://link.springer.com/article/10.1007/s11469-019-00114-0","thedevelopmentoftheturkishcravingforinternetgamingscalecigsavalidationstudy"
"Google Scholar",NA,"Work engagement and mindfulness: self-control as mediator: The mediating effect of self-control in the relationship between mindfulness and work engagement in …","A Zavina","A Zavina - 2019 - essay.utwente.nl","2019","social desirability",NA,"http://essay.utwente.nl/78432/","workengagementandmindfulnessselfcontrolasmediatorthemediatingeffectofselfcontrolintherelationshipbetweenmindfulnessandworkengagementin"
"Google Scholar",NA,"Flexible moral behavior in the workplace","K CHINTAKANANDA","K CHINTAKANANDA - 2019 - ink.library.smu.edu.sg","2019","social desirability",NA,"https://ink.library.smu.edu.sg/etd_coll/203/","flexiblemoralbehaviorintheworkplace"
"Google Scholar",NA,"Satisfaction with current status at work and lack of motivation to improve it during midlife is associated with increased risk for dementia in subjects who survived thirty …","R Ravona","R Ravona-Springer, MS Beeri… - Journal of Alzheimer's …, 2013 - content.iospress.com","2013","social desirability",NA,"https://content.iospress.com/articles/journal-of-alzheimers-disease/jad122422","satisfactionwithcurrentstatusatworkandlackofmotivationtoimproveitduringmidlifeisassociatedwithincreasedriskfordementiainsubjectswhosurvivedthirty"
"Google Scholar",NA,"Engagement, Academic Achievement, and Grit as Components of College Freshman Success","JL Johnson","JL Johnson - 2019 - wtamu-ir.tdl.org","2019","social desirability",NA,"https://wtamu-ir.tdl.org/handle/11310/231","engagementacademicachievementandgritascomponentsofcollegefreshmansuccess"
"Google Scholar",NA,"One size fits all? Designing financial incentives tailored to individual economic preferences","SA LIPMAN","SA LIPMAN - Behavioural Public Policy, 2020 - cambridge.org","2020","social desirability",NA,"https://www.cambridge.org/core/journals/behavioural-public-policy/article/one-size-fits-all-designing-financial-incentives-tailored-to-individual-economic-preferences/E9CFBF7DFBD653D3D273BD3ADD5691CF","onesizefitsalldesigningfinancialincentivestailoredtoindividualeconomicpreferences"
"Google Scholar",NA,"Passion, trait self-control, and wellbeing: Comparing two mediation models predicting wellbeing","W Briki","W Briki - Frontiers in Psychology, 2017 - frontiersin.org","2017","social desirability",NA,"https://www.frontiersin.org/articles/10.3389/fpsyg.2017.00841/full","passiontraitselfcontrolandwellbeingcomparingtwomediationmodelspredictingwellbeing"
"Google Scholar",NA,"Smartphone-based social networking sites and intention to quit: self-regulatory perspective","A Masood, Y Feng, MI Rasheed, A Ali…","A Masood, Y Feng, MI Rasheed, A Ali… - Behaviour & Information …, 2021 - Taylor & Francis","2021","social desirability",NA,"https://www.tandfonline.com/doi/abs/10.1080/0144929X.2020.1740787","smartphonebasedsocialnetworkingsitesandintentiontoquitselfregulatoryperspective"
"Google Scholar",NA,"Measurement of self-control by self-report","RH Hoyle, EK Davisson","RH Hoyle, EK Davisson - … international handbook of self-control in …, 2017 - books.google.com","2017","social desirability",NA,"https://books.google.com/books?hl=en&lr=&id=AWQ-DwAAQBAJ&oi=fnd&pg=PT172&dq=%22social+desirability%22&ots=XOa0kj-DH9&sig=c4MOMFVbUUnBPTWaabQfJjcbq3k","measurementofselfcontrolbyselfreport"
"Google Scholar",NA,"Personality traits and obesity: a systematic review","G Gerlach, S Herpertz, S Loeber","G Gerlach, S Herpertz, S Loeber - Obesity reviews, 2015 - Wiley Online Library","2015","social desirability",NA,"https://onlinelibrary.wiley.com/doi/abs/10.1111/obr.12235","personalitytraitsandobesityasystematicreview"
"Google Scholar",NA,"The Effect of self–awareness on the identification of goal–related obstacles","A Kreibich, M Hennecke…","A Kreibich, M Hennecke… - European Journal of …, 2020 - journals.sagepub.com","2020","social desirability",NA,"https://journals.sagepub.com/doi/abs/10.1002/per.2234","theeffectofselfawarenessontheidentificationofgoalrelatedobstacles"
"Google Scholar",NA,"More than meditation: The role of dispositional mindfulness in alcohol and marijuana-related problems","A Philip","A Philip - 2010 - etd.auburn.edu","2010","social desirability",NA,"http://etd.auburn.edu/handle/10415/2187","morethanmeditationtheroleofdispositionalmindfulnessinalcoholandmarijuanarelatedproblems"
"Google Scholar",NA,"Psychological and demographic predictors of plastic bag consumption in transaction data","R Lavelle","R Lavelle-Hill, J Goulding, G Smith, DD Clarke… - Journal of …, 2020 - Elsevier","2020","social desirability",NA,"https://www.sciencedirect.com/science/article/pii/S0272494419300933","psychologicalanddemographicpredictorsofplasticbagconsumptionintransactiondata"
"Google Scholar",NA,"Education as a Lever for Social Cohesion? The Social Cohesion Radar in Schools in Sri Lanka","R Blumör, S Licht","R Blumör, S Licht - Education, Social Cohesion and Anomie, 2019 - cepa.lk","2019","social desirability",NA,"https://www.cepa.lk/wp-content/uploads/2020/10/2019-Education-Social-Cohesion-GIZ-min.pdf#page=50","educationasaleverforsocialcohesionthesocialcohesionradarinschoolsinsrilanka"
